arm,tag,seed,step,stable,violations,loss,cost_usd,epsilon,sigma,bond_length_nm,bond_k,angle_deg,angle_k
BO in LLM-elicited bounds,gp_llm_box,0,19,True,,0.5311249066869531,0.04599,2.032534,0.327663,0.292919,2287.939943,144.511343,62.849992
BO in LLM-elicited bounds,gp_llm_box,0,20,False,blowup,,0.002895,2.643936,0.323555,0.35,2314.222464,137.983141,120.0
BO in LLM-elicited bounds,gp_llm_box,0,21,True,,0.7183881679401176,0.045219,1.5,0.330416,0.25,2247.923048,153.335202,15.0
BO in LLM-elicited bounds,gp_llm_box,0,22,True,,0.4071525672313943,0.045224,2.059951,0.325468,0.29183,2314.327145,136.846112,35.97604
BO in LLM-elicited bounds,gp_llm_box,0,23,True,,0.45507601811494297,0.045504,2.243675,0.321923,0.303188,2336.411807,126.681686,15.034409
BO in LLM-elicited bounds,gp_llm_box,0,24,False,blowup,,0.002322,6.0,0.293095,0.35,3342.060069,100.0,117.846018
BO in LLM-elicited bounds,gp_llm_box,0,25,False,blowup,,0.011706,6.0,0.320994,0.263462,2383.223718,119.948487,42.171908
BO in LLM-elicited bounds,gp_llm_box,0,26,True,,0.7770655834515555,0.045527,1.5,0.326629,0.29964,2282.427297,134.566395,15.0
BO in LLM-elicited bounds,gp_llm_box,0,27,True,,0.671974169890128,0.044497,2.565655,0.324208,0.25772,2353.710107,123.57162,37.232627
BO in LLM-elicited bounds,gp_llm_box,0,28,False,blowup,,0.003974,1.5,0.29,0.35,900.0,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,29,False,blowup,,0.014571,1.5,0.29,0.25,1589.85146,100.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,30,False,blowup,,0.002461,1.5,0.319335,0.252763,900.0,155.0,71.482514
BO in LLM-elicited bounds,gp_llm_box,0,31,False,blowup,,0.003388,1.5,0.29,0.25,4000.0,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,32,False,blowup,,0.002303,5.277958,0.4,0.313346,900.0,135.809874,92.69216
BO in LLM-elicited bounds,gp_llm_box,0,33,True,,0.8292697301598974,0.046255,1.5,0.29,0.35,2189.767476,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,34,False,blowup,,0.002431,5.981811,0.368903,0.35,900.0,100.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,35,False,blowup,,0.002381,6.0,0.318675,0.35,1622.280055,155.0,66.057249
BO in LLM-elicited bounds,gp_llm_box,0,36,True,,1.0799923717848554,0.045777,1.5,0.29,0.25,900.0,128.613896,120.0
BO in LLM-elicited bounds,gp_llm_box,0,37,True,,1.1024376249428245,0.046044,1.5,0.304568,0.25,3131.948519,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,38,False,blowup,,0.002445,6.0,0.323428,0.35,2780.639028,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,39,False,blowup,,0.00243,5.248839,0.308869,0.35,4000.0,100.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,40,False,blowup,,0.033709,1.5,0.4,0.300233,1368.065642,152.998951,15.0
BO in LLM-elicited bounds,gp_llm_box,0,41,False,blowup,,0.002323,1.5,0.376643,0.35,1335.053096,100.0,108.344513
BO in LLM-elicited bounds,gp_llm_box,0,42,True,,1.578129965176728,0.047073,1.5,0.320846,0.35,1768.323304,100.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,43,True,,2.6149252071531897,0.045148,6.0,0.29,0.25,2022.751217,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,44,True,,0.1576187704852573,0.04507,2.443692,0.34904,0.270822,2097.617081,130.64528,120.0
BO in LLM-elicited bounds,gp_llm_box,0,45,True,,1.1764783125989726,0.044151,3.259621,0.340017,0.270652,2008.59646,144.20164,57.227798
BO in LLM-elicited bounds,gp_llm_box,0,46,True,,0.9841685622583144,0.046015,2.329203,0.317746,0.28874,2291.504015,102.385844,120.0
BO in LLM-elicited bounds,gp_llm_box,0,47,False,blowup,,0.002586,1.762004,0.348918,0.35,2194.06031,144.626866,120.0
BO in LLM-elicited bounds,gp_llm_box,0,48,True,,0.35332693058199754,0.044834,2.348193,0.348561,0.26009,1965.377356,120.814046,71.764551
BO in LLM-elicited bounds,gp_llm_box,0,49,True,,0.4713895912035791,0.043946,2.449576,0.352058,0.262956,2054.718311,106.645274,120.0
BO in LLM-elicited bounds,gp_llm_box,0,50,True,,1.1137862083442072,0.045404,2.49078,0.348046,0.317282,2059.170385,136.009701,120.0
BO in LLM-elicited bounds,gp_llm_box,0,51,False,blowup,,0.002697,6.0,0.353089,0.25,1843.227128,100.0,108.643838
BO in LLM-elicited bounds,gp_llm_box,0,52,False,blowup,,0.002387,6.0,0.344377,0.25,900.0,102.931852,120.0
BO in LLM-elicited bounds,gp_llm_box,0,53,True,,0.917585872109002,0.045239,2.247305,0.305958,0.260862,2916.082809,155.0,17.008139
BO in LLM-elicited bounds,gp_llm_box,0,54,True,,1.4232216308899333,0.043472,1.5,0.29,0.35,900.0,100.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,55,False,blowup,,0.002354,6.0,0.29,0.35,2997.267706,119.206862,92.705248
BO in LLM-elicited bounds,gp_llm_box,0,56,True,,1.4168788431097257,0.044632,4.129941,0.388903,0.272471,2221.181715,103.962481,57.255458
BO in LLM-elicited bounds,gp_llm_box,0,57,False,blowup,,0.002393,6.0,0.29,0.35,4000.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,58,False,blowup,,0.00256,6.0,0.4,0.25,1679.445923,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,59,True,,0.4778570234170446,0.044807,2.811293,0.349427,0.270075,2078.231596,135.033346,120.0
BO in LLM-elicited bounds,gp_llm_box,0,60,False,blowup,,0.003265,6.0,0.343188,0.260634,2302.47618,100.0,69.663023
BO in LLM-elicited bounds,gp_llm_box,0,61,False,blowup,,0.002459,6.0,0.29,0.35,2057.850009,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,62,False,blowup,,0.002834,2.101484,0.369492,0.308603,1696.617366,100.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,63,False,blowup,,0.003054,3.788976,0.4,0.25,1240.280777,123.455293,120.0
BO in LLM-elicited bounds,gp_llm_box,0,64,False,blowup,,0.002972,6.0,0.36457,0.25,1395.129887,104.736703,113.877335
BO in LLM-elicited bounds,gp_llm_box,0,65,True,,1.0702424147923975,0.043845,1.512986,0.352702,0.25968,920.979197,113.150653,120.0
BO in LLM-elicited bounds,gp_llm_box,0,66,True,,0.8664528296951127,0.044344,2.958633,0.313278,0.271004,3702.402366,147.772227,120.0
BO in LLM-elicited bounds,gp_llm_box,0,67,True,,1.0318736675550535,0.043749,4.767472,0.331042,0.25,4000.0,122.328202,106.739496
BO in LLM-elicited bounds,gp_llm_box,0,68,False,blowup,,0.024113,1.5,0.326687,0.25,4000.0,154.875641,57.918314
BO in LLM-elicited bounds,gp_llm_box,0,69,True,,1.4784456125528231,0.043945,4.668501,0.332096,0.25,3071.539209,100.0,53.651184
BO in LLM-elicited bounds,gp_llm_box,0,70,False,blowup,,0.002464,2.630691,0.318164,0.315483,4000.0,149.290261,120.0
BO in LLM-elicited bounds,gp_llm_box,0,71,False,blowup,,0.00267,1.501783,0.311561,0.35,2327.857402,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,72,False,blowup,,0.002421,6.0,0.305258,0.25,900.0,116.327271,37.354167
BO in LLM-elicited bounds,gp_llm_box,0,73,True,,1.3165911259823733,0.044496,5.187966,0.317739,0.332481,900.0,135.99171,118.440531
BO in LLM-elicited bounds,gp_llm_box,0,74,False,blowup,,0.002395,6.0,0.29,0.25,1291.169806,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,75,True,,0.8313976899678325,0.047615,2.890596,0.312795,0.270218,1533.723043,146.403509,120.0
BO in LLM-elicited bounds,gp_llm_box,0,76,False,blowup,,0.020624,1.5,0.307904,0.25,4000.0,155.0,60.073511
BO in LLM-elicited bounds,gp_llm_box,0,77,False,blowup,,0.019209,1.5,0.313555,0.25,3267.518431,103.124262,15.0
BO in LLM-elicited bounds,gp_llm_box,0,78,False,blowup,,0.00261,6.0,0.384432,0.25,1280.733858,155.0,63.410792
BO in LLM-elicited bounds,gp_llm_box,0,79,True,,1.2246598562624462,0.047729,2.49328,0.330488,0.25,4000.0,100.0,60.895244
BO in LLM-elicited bounds,gp_llm_box,0,80,False,blowup,,0.004246,3.782434,0.4,0.25,900.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,81,False,blowup,,0.002711,2.380968,0.29,0.292612,4000.0,134.182725,120.0
BO in LLM-elicited bounds,gp_llm_box,0,82,False,blowup,,0.003852,6.0,0.29,0.271096,1609.667286,117.979834,120.0
BO in LLM-elicited bounds,gp_llm_box,0,83,False,blowup,,0.002499,3.348195,0.341149,0.301385,1533.228629,124.053802,120.0
BO in LLM-elicited bounds,gp_llm_box,0,84,True,,0.8620099429250319,0.045659,2.595345,0.31852,0.270142,3209.4103,134.738226,28.912341
BO in LLM-elicited bounds,gp_llm_box,0,85,False,blowup,,0.002544,1.5,0.380767,0.25,900.0,152.018184,120.0
BO in LLM-elicited bounds,gp_llm_box,0,86,False,blowup,,0.003306,5.173711,0.336253,0.25,2923.145802,124.174766,17.196234
BO in LLM-elicited bounds,gp_llm_box,0,87,True,,0.5998078818765716,0.046788,2.629255,0.303914,0.25,4000.0,125.470477,86.4965
BO in LLM-elicited bounds,gp_llm_box,0,88,True,,0.856477972011133,0.045884,2.820794,0.356278,0.25,2286.768274,109.211439,103.233999
BO in LLM-elicited bounds,gp_llm_box,0,89,True,,1.0546382107480692,0.046864,1.5,0.355213,0.25,1888.153594,100.0,40.398505
BO in LLM-elicited bounds,gp_llm_box,0,90,True,,0.531024062261044,0.046234,2.223733,0.342319,0.25,2857.396998,132.169204,60.020705
BO in LLM-elicited bounds,gp_llm_box,0,91,True,,1.2799516608510066,0.046096,4.426068,0.331028,0.35,3103.390667,130.424785,119.125048
BO in LLM-elicited bounds,gp_llm_box,0,92,False,blowup,,0.002592,4.126344,0.326888,0.25,2297.973335,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,93,False,blowup,,0.022971,1.5,0.304644,0.25,1514.728616,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,94,False,blowup,,0.017458,1.5,0.363931,0.25,900.0,117.915364,120.0
BO in LLM-elicited bounds,gp_llm_box,0,95,False,blowup,,0.002416,6.0,0.29,0.25,2281.597844,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,96,True,,2.3621547099998264,0.044947,6.0,0.3547,0.25,2797.54681,134.119588,61.352432
BO in LLM-elicited bounds,gp_llm_box,0,97,True,,1.1447515454161938,0.045038,1.5,0.322807,0.25,4000.0,147.63606,120.0
BO in LLM-elicited bounds,gp_llm_box,0,98,False,blowup,,0.002607,1.5,0.4,0.25,900.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,99,True,,0.8108704042661968,0.045984,2.440953,0.327675,0.272738,2094.674226,149.41715,65.033868
BO in LLM-elicited bounds,gp_llm_box,0,100,True,,0.8074373922078487,0.048054,2.427716,0.294578,0.270747,1937.411441,142.482209,72.88958
BO in LLM-elicited bounds,gp_llm_box,0,101,False,blowup,,0.032591,1.5,0.347886,0.25,2193.14677,106.517376,100.006011
BO in LLM-elicited bounds,gp_llm_box,0,102,True,,0.9100943591515643,0.048831,2.538292,0.32605,0.270723,3329.845063,110.201419,120.0
BO in LLM-elicited bounds,gp_llm_box,0,103,True,,0.4851026623571477,0.049361,2.448474,0.358185,0.270774,2323.842208,134.751433,72.915131
BO in LLM-elicited bounds,gp_llm_box,0,104,False,blowup,,0.002477,6.0,0.307332,0.25,2323.194761,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,105,False,blowup,,0.00257,6.0,0.29,0.35,900.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,106,False,blowup,,0.002597,1.5,0.29,0.35,3426.744983,155.0,56.50805
BO in LLM-elicited bounds,gp_llm_box,0,107,False,blowup,,0.002995,1.5,0.332568,0.25,2796.510621,130.22769,120.0
BO in LLM-elicited bounds,gp_llm_box,0,108,True,,1.059222585231205,0.046495,2.470582,0.317569,0.271126,1510.94882,106.600634,120.0
BO in LLM-elicited bounds,gp_llm_box,0,109,False,blowup,,0.002794,6.0,0.324626,0.25,900.0,133.309041,63.60336
BO in LLM-elicited bounds,gp_llm_box,0,110,True,,0.8777424190779005,0.048234,1.5,0.330276,0.25,2720.758615,146.336798,115.688451
BO in LLM-elicited bounds,gp_llm_box,0,111,True,,0.43025449041273006,0.048901,2.417926,0.348042,0.272076,1973.876161,147.383885,88.981043
BO in LLM-elicited bounds,gp_llm_box,0,112,True,,2.090901328553651,0.045811,2.41916,0.383459,0.266046,2551.385862,115.504541,120.0
BO in LLM-elicited bounds,gp_llm_box,0,113,False,blowup,,0.002504,1.5,0.362838,0.25,1688.269955,149.128246,120.0
BO in LLM-elicited bounds,gp_llm_box,0,114,False,blowup,,0.004519,1.5,0.4,0.35,900.0,100.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,115,False,blowup,,0.002429,6.0,0.321782,0.2865,4000.0,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,116,False,blowup,,0.002976,6.0,0.29,0.35,900.0,155.0,120.0
BO in LLM-elicited bounds,gp_llm_box,0,117,True,,1.633566270336166,0.047435,1.5,0.4,0.25,1392.473683,109.392351,120.0
BO in LLM-elicited bounds,gp_llm_box,0,118,True,,0.5388565647527586,0.047847,2.43124,0.368744,0.280238,1272.480481,131.197957,113.951986
BO in LLM-elicited bounds,gp_llm_box,0,119,True,,1.1552094765461889,0.048407,2.087269,0.372753,0.253495,3276.003437,128.461329,59.358498
BO in LLM-elicited bounds,gp_llm_box,0,120,False,blowup,,0.03186,2.512954,0.373038,0.288746,900.0,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,121,False,blowup,,0.024049,3.26595,0.384879,0.260527,1018.834501,125.169322,63.576887
BO in LLM-elicited bounds,gp_llm_box,0,122,True,,0.6892491227183751,0.04821,2.433927,0.295925,0.270919,1031.888014,126.329494,77.345781
BO in LLM-elicited bounds,gp_llm_box,0,123,True,,3.8182045799797546,0.04755,1.972234,0.398005,0.2927,2591.322016,107.502992,47.235348
BO in LLM-elicited bounds,gp_llm_box,0,124,False,blowup,,0.003521,3.352143,0.290539,0.25,3634.432534,155.0,40.047614
BO in LLM-elicited bounds,gp_llm_box,0,125,False,blowup,,0.002747,3.40492,0.29,0.299145,900.0,155.0,39.653485
BO in LLM-elicited bounds,gp_llm_box,0,126,True,,0.5741460328325386,0.050044,3.465671,0.29,0.35,3110.037967,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,127,True,,0.7842830126651645,0.049445,2.472724,0.319304,0.290789,2585.917904,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,128,False,blowup,,0.002957,3.21368,0.307744,0.35,3090.621548,155.0,20.105465
BO in LLM-elicited bounds,gp_llm_box,0,129,False,blowup,,0.002775,1.5,0.350028,0.33531,1395.572981,155.0,38.105597
BO in LLM-elicited bounds,gp_llm_box,0,130,False,blowup,,0.002471,4.281224,0.382732,0.25,900.0,155.0,98.948612
BO in LLM-elicited bounds,gp_llm_box,0,131,False,blowup,,0.002568,1.5,0.4,0.329626,900.0,155.0,51.529413
BO in LLM-elicited bounds,gp_llm_box,0,132,True,,1.1611212571617284,0.046896,6.0,0.293274,0.35,4000.0,155.0,81.715223
BO in LLM-elicited bounds,gp_llm_box,0,133,False,blowup,,0.002633,3.401678,0.29,0.25,900.0,155.0,116.81434
BO in LLM-elicited bounds,gp_llm_box,0,134,True,,0.7130298207527482,0.048729,3.725357,0.29,0.318416,1648.985185,155.0,30.743149
BO in LLM-elicited bounds,gp_llm_box,0,135,True,,0.67117496303485,0.049913,2.084,0.299397,0.35,4000.0,155.0,48.968601
BO in LLM-elicited bounds,gp_llm_box,0,136,True,,0.5715247726081614,0.049314,2.403029,0.354051,0.25,2530.559351,155.0,19.961396
BO in LLM-elicited bounds,gp_llm_box,0,137,False,blowup,,0.004599,3.486686,0.29,0.297589,4000.0,150.639248,22.19827
BO in LLM-elicited bounds,gp_llm_box,0,138,False,blowup,,0.002843,2.849692,0.36977,0.292211,900.0,100.0,91.185125
BO in LLM-elicited bounds,gp_llm_box,0,139,False,blowup,,0.002828,5.539169,0.4,0.277013,900.0,153.404463,35.846868
BO in LLM-elicited bounds,gp_llm_box,0,140,False,blowup,,0.002939,6.0,0.29,0.25,4000.0,137.633263,99.269461
BO in LLM-elicited bounds,gp_llm_box,0,141,False,blowup,,0.011392,6.0,0.308823,0.292598,1953.817136,155.0,15.0
BO in LLM-elicited bounds,gp_llm_box,0,142,True,,0.9013701833292938,0.049446,1.857312,0.346679,0.274606,2356.048279,155.0,119.19189
BO in LLM-elicited bounds,gp_llm_box,0,143,True,,1.0173903138907936,0.048976,2.621643,0.360367,0.268886,900.0,155.0,15.274861
BO in LLM-elicited bounds,gp_llm_box,0,144,True,,1.0871394172042443,0.0459,1.5,0.353985,0.25,3286.296859,136.466626,76.419267
BO in LLM-elicited bounds,gp_llm_box,0,145,False,blowup,,0.002654,1.5,0.317398,0.35,4000.0,138.65353,120.0
BO in LLM-elicited bounds,gp_llm_box,0,146,False,blowup,,0.021928,3.836127,0.363218,0.25,1981.335109,105.723367,101.520755
BO in LLM-elicited bounds,gp_llm_box,0,147,False,blowup,,0.002698,1.5,0.375358,0.35,900.0,100.846738,120.0
BO in LLM-elicited bounds,gp_llm_box,0,148,False,blowup,,0.022048,1.5,0.353306,0.25,3572.13967,120.355225,22.94524
BO in LLM-elicited bounds,gp_llm_box,0,149,False,blowup,,0.002405,6.0,0.4,0.35,900.0,109.245724,120.0
BO in LLM-elicited bounds,gp_llm_box,0,150,False,blowup,,0.002826,6.0,0.349702,0.26016,4000.0,152.71926,40.320293
BO in LLM-elicited bounds,gp_llm_box,1,1,True,,4.4368859582227484,0.080603,5.986487,0.392581,0.261531,3997.025598,114.165339,49.658073
BO in LLM-elicited bounds,gp_llm_box,1,2,False,blowup,,0.00241,5.262292,0.32446,0.297209,2274.703971,113.774633,63.441391
BO in LLM-elicited bounds,gp_llm_box,1,3,False,blowup,,0.002435,5.707813,0.375623,0.314437,3388.548262,105.568049,61.815255
BO in LLM-elicited bounds,gp_llm_box,1,4,True,,0.8743041514012457,0.043646,2.51064,0.296517,0.310348,2738.503107,140.299246,51.178788
BO in LLM-elicited bounds,gp_llm_box,1,5,True,,1.289111261462486,0.043152,4.959909,0.335379,0.253075,2834.492958,139.638144,39.849529
BO in LLM-elicited bounds,gp_llm_box,1,6,False,blowup,,0.003526,3.452345,0.300579,0.331303,1270.420451,131.487963,18.3623
BO in LLM-elicited bounds,gp_llm_box,1,7,True,,0.9615249260588157,0.044963,4.005068,0.35225,0.305254,3865.260536,115.658739,33.101542
BO in LLM-elicited bounds,gp_llm_box,1,8,False,blowup,,0.007448,3.794882,0.374203,0.254081,1333.894969,147.544215,12.980136
BO in LLM-elicited bounds,gp_llm_box,1,9,True,,1.6856995081593835,0.045634,5.482252,0.331534,0.298458,2922.126534,121.675661,67.100856
BO in LLM-elicited bounds,gp_llm_box,1,10,True,,0.6048632529672837,0.043246,4.309197,0.328933,0.318691,2005.248343,145.167301,98.134183
BO in LLM-elicited bounds,gp_llm_box,1,11,False,blowup,,0.002822,4.601588,0.4,0.27837,900.0,100.0,110.0
BO in LLM-elicited bounds,gp_llm_box,1,12,False,blowup,,0.002596,5.537156,0.331816,0.301196,2002.338452,112.661194,70.176229
BO in LLM-elicited bounds,gp_llm_box,1,13,False,blowup,,0.002567,1.2,0.29,0.34,900.0,160.0,110.0
BO in LLM-elicited bounds,gp_llm_box,1,14,False,blowup,,0.002485,6.0,0.29,0.34,4000.0,100.0,110.0
BO in LLM-elicited bounds,gp_llm_box,1,15,False,blowup,,0.00233,6.0,0.4,0.34,4000.0,100.0,110.0
BO in LLM-elicited bounds,gp_llm_box,1,16,False,blowup,,0.002722,1.673013,0.4,0.34,2378.61652,100.240478,18.093885
BO in LLM-elicited bounds,gp_llm_box,1,17,False,blowup,,0.002837,4.76001,0.323763,0.296195,2073.80209,109.572868,61.466621
BO in LLM-elicited bounds,gp_llm_box,1,18,True,,9.906112552670981,0.043677,1.2,0.4,0.34,4000.0,102.471491,110.0
BO in LLM-elicited bounds,gp_llm_box,1,19,True,,1.011345969919519,0.044565,3.115028,0.339214,0.326411,3832.570489,114.705898,20.246205
BO in LLM-elicited bounds,gp_llm_box,1,20,True,,0.9740981202361614,0.043495,2.273432,0.29,0.313102,2141.814374,148.018944,48.063474
BO in LLM-elicited bounds,gp_llm_box,1,21,False,blowup,,0.005284,4.967481,0.35133,0.26136,1400.69552,105.006134,110.0
BO in LLM-elicited bounds,gp_llm_box,1,22,True,,1.2158604476512167,0.043704,2.275399,0.4,0.304552,900.0,100.0,65.203312
BO in LLM-elicited bounds,gp_llm_box,1,23,True,,2.602989507177168,0.042723,5.242241,0.363756,0.27063,1941.835618,103.183573,101.285678
BO in LLM-elicited bounds,gp_llm_box,1,24,False,blowup,,0.00255,1.2,0.4,0.34,2404.21827,105.824477,10.0
BO in LLM-elicited bounds,gp_llm_box,1,25,False,blowup,,0.004534,6.0,0.363078,0.255691,917.174273,112.412114,110.0
BO in LLM-elicited bounds,gp_llm_box,1,26,False,blowup,,0.005315,5.132132,0.382429,0.264071,1276.525959,100.0,110.0
BO in LLM-elicited bounds,gp_llm_box,1,27,False,blowup,,0.002422,6.0,0.4,0.309969,3417.827035,100.0,90.377865
BO in LLM-elicited bounds,gp_llm_box,1,28,True,,1.4386924633278522,0.04357,3.905339,0.332367,0.32865,2029.432844,141.583875,93.712192
BO in LLM-elicited bounds,gp_llm_box,1,29,True,,1.027418666137505,0.044404,2.650938,0.294759,0.31541,1995.719986,146.430238,99.481268
BO in LLM-elicited bounds,gp_llm_box,1,30,True,,1.839821285254532,0.044246,4.343777,0.353585,0.316286,1994.451194,146.447173,99.517727
BO in LLM-elicited bounds,gp_llm_box,1,31,True,,1.0268490961011578,0.044518,2.594242,0.29,0.34,3642.169295,119.526733,10.0
BO in LLM-elicited bounds,gp_llm_box,1,32,False,blowup,,0.002934,5.139968,0.341142,0.257423,900.0,105.248034,110.0
BO in LLM-elicited bounds,gp_llm_box,1,33,True,,1.0362525584063662,0.043083,1.2,0.29,0.324546,2532.033936,148.040241,10.0
BO in LLM-elicited bounds,gp_llm_box,1,34,False,blowup,,0.002408,1.2,0.38222,0.34,2315.944085,101.351559,10.0
BO in LLM-elicited bounds,gp_llm_box,1,35,False,blowup,,0.003377,6.0,0.29,0.25,1122.182913,160.0,110.0
BO in LLM-elicited bounds,gp_llm_box,1,36,False,blowup,,0.002373,1.2,0.398113,0.337554,2411.658614,100.0,23.215788
BO in LLM-elicited bounds,gp_llm_box,1,37,True,,3.560606944188534,0.045808,6.0,0.4,0.25,4000.0,100.0,86.486031
BO in LLM-elicited bounds,gp_llm_box,1,38,False,blowup,,0.002452,4.708824,0.327681,0.34,3267.688912,105.016877,68.562331
BO in LLM-elicited bounds,gp_llm_box,1,39,False,blowup,,0.002458,4.923991,0.331993,0.34,3286.057032,104.968768,70.779916
BO in LLM-elicited bounds,gp_llm_box,1,40,True,,0.714429940587519,0.043738,1.897019,0.310857,0.314533,2004.27106,123.917466,109.79436
BO in LLM-elicited bounds,gp_llm_box,1,41,True,,2.4876855658896253,0.043615,4.564452,0.383861,0.318928,2006.3478,131.383066,20.814861
BO in LLM-elicited bounds,gp_llm_box,1,42,False,blowup,,0.002439,6.0,0.38192,0.34,3206.053252,104.312244,71.020592
BO in LLM-elicited bounds,gp_llm_box,1,43,False,blowup,,0.002881,1.2,0.328843,0.34,2122.985495,111.94879,31.3849
BO in LLM-elicited bounds,gp_llm_box,1,44,True,,1.6972941151329861,0.045234,4.843092,0.325743,0.319574,1998.637907,140.204457,110.0
BO in LLM-elicited bounds,gp_llm_box,1,45,True,,3.804742702081599,0.043674,3.174348,0.395082,0.311601,1977.002043,148.460469,98.553786
BO in LLM-elicited bounds,gp_llm_box,1,46,True,,0.9065993521103108,0.044145,3.4355,0.304854,0.314593,1177.867261,140.939264,103.158945
BO in LLM-elicited bounds,gp_llm_box,1,47,False,blowup,,0.00261,5.791903,0.380528,0.271067,900.0,101.951962,110.0
BO in LLM-elicited bounds,gp_llm_box,1,48,False,blowup,,0.00249,6.0,0.378853,0.34,3275.131855,107.760464,66.123993
BO in LLM-elicited bounds,gp_llm_box,1,49,True,,0.799315687928534,0.044465,2.965618,0.303246,0.318284,1989.367146,132.342767,73.578201
BO in LLM-elicited bounds,gp_llm_box,1,50,True,,1.797537544167941,0.044503,3.602207,0.329054,0.315346,1987.081532,154.592686,91.653515
BO in LLM-elicited bounds,gp_llm_box,1,51,False,blowup,,0.002578,3.672678,0.374467,0.34,2727.98625,100.0,10.0
