arm,seed,step,loss,best_so_far,cumulative_cost,stable,violations
llm_only,5,13,0.26153661879306056,0.22307010262479232,1094.77,True,
llm_only,5,14,0.24328426479000664,0.22307010262479232,1204.97,True,
llm_only,5,15,0.2451514748484693,0.22307010262479232,1296.6,True,
llm_only,5,16,0.21006667285967903,0.21006667285967903,1414.07,True,
llm_only,5,17,0.2337175181315676,0.21006667285967903,1538.16,True,
llm_only,5,18,0.21048838979875542,0.21006667285967903,1650.94,True,
llm_only,5,19,0.21793094388900464,0.21006667285967903,1766.69,True,
llm_only,5,20,0.20731817790620088,0.20731817790620088,1892.42,True,
llm_only,5,21,0.20527240603674476,0.20527240603674476,2029.36,True,
llm_only,5,22,0.2137655629918054,0.20527240603674476,2164.52,True,
llm_only,5,23,0.20760234810296005,0.20527240603674476,2308.53,True,
llm_only,5,24,0.21071442661584752,0.20527240603674476,2441.89,True,
llm_only,5,25,0.21133319346591595,0.20527240603674476,2595.43,True,
llm_only,5,26,0.21485066233039432,0.20527240603674476,2743.88,True,
llm_only,5,27,0.2087694214021778,0.20527240603674476,2894.99,True,
llm_only,5,28,0.2045185461456016,0.2045185461456016,3035.55,True,
llm_only,5,29,0.2019856988674495,0.2019856988674495,3177.07,True,
llm_only,5,30,0.20017794495688646,0.20017794495688646,3322.31,True,
llm_only,5,31,0.20054308931791742,0.20017794495688646,3471.87,True,
llm_only,5,32,0.20231800457835641,0.20017794495688646,3628.78,True,
llm_only,5,33,0.20075516223001627,0.20017794495688646,3777.32,True,
llm_only,5,34,0.20446938406801224,0.20017794495688646,3923.06,True,
llm_only,5,35,0.20033411221418984,0.20017794495688646,4076.28,True,
llm_only,6,1,0.2321136681307321,0.2321136681307321,55.38,True,
llm_only,6,2,0.40366773129471134,0.2321136681307321,111.59,True,
llm_only,6,3,0.22943175367416996,0.22943175367416996,166.23,True,
llm_only,6,4,0.35938744727019195,0.22943175367416996,220.08,True,
llm_only,6,5,0.2531786558706891,0.22943175367416996,265.74,True,
llm_only,6,6,0.1675506941239257,0.1675506941239257,326.33,True,
llm_only,6,7,0.22033708273420013,0.1675506941239257,393.34,True,
llm_only,6,8,0.20096388721442665,0.1675506941239257,453.93,True,
llm_only,6,9,0.17241150237206498,0.1675506941239257,550.15,True,
llm_only,6,10,0.1593907605953348,0.1593907605953348,616.3,True,
llm_only,6,11,0.18242214591968306,0.1593907605953348,688.26,True,
llm_only,6,12,0.16563901509399845,0.1593907605953348,755.31,True,
llm_only,6,13,0.16691396958173635,0.1593907605953348,825.42,True,
llm_only,6,14,0.1547192306048011,0.1547192306048011,895.29,True,
llm_only,6,15,0.15500289145095708,0.1547192306048011,970.0,True,
llm_only,6,16,0.15499144841745466,0.1547192306048011,1044.45,True,
llm_only,6,17,0.15483034192911554,0.1547192306048011,1126.02,True,
llm_only,6,18,0.15607546244066092,0.1547192306048011,1209.41,True,
llm_only,6,19,0.15997972657493176,0.1547192306048011,1286.83,True,
llm_only,6,20,0.15505708996954573,0.1547192306048011,1366.57,True,
llm_only,6,21,0.15513092319942945,0.1547192306048011,1442.68,True,
llm_only,6,22,0.15465180781024454,0.15465180781024454,1524.35,True,
llm_only,6,23,0.1556306227591467,0.15465180781024454,1609.63,True,
llm_only,6,24,0.1551813344473719,0.15465180781024454,1691.21,True,
llm_only,6,25,0.1549627789554071,0.15465180781024454,1773.7,True,
llm_only,6,26,0.1561677230667578,0.15465180781024454,1856.03,True,
llm_only,6,27,0.15559591633895545,0.15465180781024454,1938.26,True,
llm_only,6,28,0.15590931539295846,0.15465180781024454,2018.7,True,
llm_only,6,29,0.15504167158477433,0.15465180781024454,2100.54,True,
llm_only,6,30,0.15465934887866628,0.15465180781024454,2182.21,True,
llm_only,6,31,0.15477725537145962,0.15465180781024454,2264.81,True,
llm_only,6,32,0.15465555598928973,0.15465180781024454,2346.48,True,
llm_only,6,33,0.15465934887866628,0.15465180781024454,2428.15,True,
llm_only,6,34,0.15489128136638916,0.15465180781024454,2509.93,True,
llm_only,6,35,0.15488611734907093,0.15465180781024454,2591.72,True,
llm_only,7,1,0.2585647812854492,0.2585647812854492,69.7,True,
llm_only,7,2,0.43282836594334806,0.2585647812854492,140.45,True,
llm_only,7,3,0.27445349026327087,0.2585647812854492,209.07,True,
llm_only,7,4,0.20303279480303613,0.20303279480303613,278.33,True,
llm_only,7,5,0.29956950789718584,0.20303279480303613,332.54,True,
llm_only,7,6,0.2569988565527761,0.20303279480303613,416.96,True,
llm_only,7,7,0.20848200379388862,0.20303279480303613,526.95,True,
llm_only,7,8,0.22097538092273877,0.20303279480303613,596.21,True,
llm_only,7,9,0.24401385151469257,0.20303279480303613,661.05,True,
llm_only,7,10,0.2035127948030361,0.20303279480303613,730.31,True,
llm_only,7,11,0.18715646228906657,0.18715646228906657,804.19,True,
llm_only,7,12,0.1922163128676741,0.18715646228906657,875.58,True,
llm_only,7,13,0.207452515823224,0.18715646228906657,951.0,True,
llm_only,7,14,0.1850586621222255,0.1850586621222255,1043.63,True,
llm_only,7,15,0.1953685966261731,0.1850586621222255,1139.32,True,
llm_only,7,16,0.18796408391909133,0.1850586621222255,1242.42,True,
llm_only,7,17,0.18269360736240775,0.18269360736240775,1335.37,True,
llm_only,7,18,0.18187043957757937,0.18187043957757937,1432.97,True,
llm_only,7,19,0.18395976879557388,0.18187043957757937,1540.05,True,
llm_only,7,20,0.18025769886463502,0.18025769886463502,1640.52,True,
llm_only,7,21,0.180696937016727,0.18025769886463502,1745.57,True,
llm_only,7,22,0.18221388631434654,0.18025769886463502,1844.1,True,
llm_only,7,23,0.18286954536739644,0.18025769886463502,1962.05,True,
llm_only,7,24,0.1819445109539645,0.18025769886463502,2064.45,True,
llm_only,7,25,0.18046452930392737,0.18025769886463502,2167.2,True,
llm_only,7,26,0.17996764855391764,0.17996764855391764,2263.33,True,
llm_only,7,27,0.17949040709304204,0.17949040709304204,2357.16,True,
llm_only,7,28,0.1794562496269787,0.1794562496269787,2450.99,True,
llm_only,7,29,0.17919229865323363,0.17919229865323363,2542.67,True,
llm_only,7,30,0.17893330477886146,0.17893330477886146,2632.23,True,
llm_only,7,31,0.17876907727335611,0.17876907727335611,2719.71,True,
llm_only,7,32,0.17886566205004722,0.17876907727335611,2805.14,True,
llm_only,7,33,0.18639006451200976,0.17876907727335611,2892.62,True,
llm_only,7,34,0.17769105074474328,0.17769105074474328,2978.05,True,
llm_only,7,35,0.1796576923578353,0.17769105074474328,3065.53,True,
llm_only,8,1,0.22936202807413286,0.22936202807413286,85.32,True,
llm_only,8,2,0.40063422681020405,0.22936202807413286,171.92,True,
llm_only,8,3,0.24710539632348774,0.22936202807413286,255.92,True,
llm_only,8,4,0.24798055193200033,0.22936202807413286,326.41,True,
llm_only,8,5,0.2952065208080886,0.22936202807413286,430.4,True,
llm_only,8,6,0.1880493406935785,0.1880493406935785,565.29,True,
llm_only,8,7,0.18156043241977676,0.18156043241977676,731.04,True,
llm_only,8,8,0.19709397493997266,0.18156043241977676,925.54,True,
llm_only,8,9,0.19676306022745088,0.18156043241977676,1091.29,True,
llm_only,8,10,0.1951127370622229,0.18156043241977676,1245.38,True,
llm_only,8,11,0.18720635647564263,0.18156043241977676,1423.64,True,
llm_only,8,12,0.1875877242026393,0.18156043241977676,1604.21,True,
llm_only,8,13,0.18183493093892472,0.18156043241977676,1769.9,True,
llm_only,8,14,0.1903077809477807,0.18156043241977676,1935.65,True,
llm_only,8,15,0.18349012619036076,0.18156043241977676,2102.52,True,
llm_only,8,16,0.18210500273730473,0.18156043241977676,2268.27,True,
llm_only,8,17,0.1817865319468702,0.18156043241977676,2433.93,True,
llm_only,8,18,0.18245526450596172,0.18156043241977676,2609.76,True,
llm_only,8,19,0.18301691694914604,0.18156043241977676,2774.95,True,
llm_only,8,20,0.18543862944852058,0.18156043241977676,2926.19,True,
llm_only,8,21,0.18179548095056788,0.18156043241977676,3095.24,True,
llm_only,8,22,0.1817616527577394,0.18156043241977676,3264.28,True,
llm_only,8,23,0.18168618002770323,0.18156043241977676,3433.37,True,
llm_only,8,24,0.198289993811239,0.18156043241977676,3592.69,True,
llm_only,8,25,0.18627941015274171,0.18156043241977676,3754.2,True,
llm_only,8,26,0.18194643435157998,0.18156043241977676,3930.11,True,
llm_only,8,27,0.1792421771995023,0.1792421771995023,4104.8,True,
llm_only,8,28,0.1783572196011393,0.1783572196011393,4281.18,True,
llm_only,8,29,0.17936326694203597,0.1783572196011393,4459.31,True,
llm_only,8,30,0.17916046505288757,0.1783572196011393,4639.79,True,
llm_only,8,31,0.17788564009350796,0.17788564009350796,4820.84,True,
llm_only,8,32,0.17739174477715478,0.17739174477715478,5006.65,True,
llm_only,8,33,0.1765453167876013,0.1765453167876013,5197.95,True,
llm_only,8,34,0.17530598515839094,0.17530598515839094,5395.53,True,
llm_only,8,35,0.1826179217805089,0.17530598515839094,5604.87,True,
llm_only,9,1,0.2290596605209065,0.2290596605209065,52.16,True,
llm_only,9,2,0.4057119295900478,0.2290596605209065,120.89,True,
llm_only,9,3,0.2551466199487288,0.2290596605209065,172.24,True,
llm_only,9,4,0.26250230946407627,0.2290596605209065,213.06,True,
llm_only,9,5,0.29600343280878766,0.2290596605209065,276.63,True,
llm_only,9,6,0.198877742228712,0.198877742228712,325.38,True,
llm_only,9,7,0.25287591759803874,0.198877742228712,370.99,True,
llm_only,9,8,0.2071703887383579,0.198877742228712,451.46,True,
llm_only,9,9,0.2176433470715361,0.198877742228712,498.76,True,
llm_only,9,10,0.20364108779972617,0.198877742228712,546.95,True,
llm_only,9,11,0.20199398454508385,0.198877742228712,589.96,True,
llm_only,9,12,0.2099989310703262,0.198877742228712,644.58,True,
llm_only,9,13,0.2159128178812727,0.198877742228712,692.73,True,
llm_only,9,14,0.20141905651694844,0.198877742228712,742.48,True,
llm_only,9,15,0.21316237643346686,0.198877742228712,789.85,True,
llm_only,9,16,0.19440223159207426,0.19440223159207426,833.77,True,
llm_only,9,17,0.19228864633310366,0.19228864633310366,870.41,True,
llm_only,9,18,0.1873178066863718,0.1873178066863718,901.84,True,
llm_only,9,19,0.1910554482109914,0.1873178066863718,928.56,True,
llm_only,9,20,0.1907628216543574,0.1873178066863718,958.63,True,
llm_only,9,21,0.18588720409943402,0.18588720409943402,990.74,True,
llm_only,9,22,0.1840652076507111,0.1840652076507111,1023.55,True,
llm_only,9,23,0.18562346143636638,0.1840652076507111,1056.97,True,
llm_only,9,24,0.18864344758731277,0.1840652076507111,1089.37,True,
llm_only,9,25,0.1876886912681304,0.1840652076507111,1122.28,True,
llm_only,9,26,0.1869286428597188,0.1840652076507111,1154.77,True,
llm_only,9,27,0.1832454021568025,0.1832454021568025,1187.89,True,
llm_only,9,28,0.18505675160987697,0.1832454021568025,1221.74,True,
llm_only,9,29,0.18376361433976474,0.1832454021568025,1254.7,True,
llm_only,9,30,0.18361715130158535,0.1832454021568025,1287.59,True,
llm_only,9,31,0.18493775551873573,0.1832454021568025,1320.71,True,
llm_only,9,32,0.18673989171221916,0.1832454021568025,1353.56,True,
llm_only,9,33,0.1868693770542238,0.1832454021568025,1386.12,True,
llm_only,9,34,0.18413730449349847,0.1832454021568025,1418.97,True,
llm_only,9,35,0.20318411959737165,0.1832454021568025,1450.55,True,
